timestamp,temperature,humidity,wind_speed,wind_direction,pressure,hour,day,month,temperature_change,humidity_change,pressure_change,wind_speed_change,temperature_rolling_mean,temperature_rolling_std,humidity_rolling_mean,pressure_rolling_mean,temperature_deviation,humidity_deviation,pressure_deviation
2012-01-01 13:00:00,2.13,52.37,10.93,235.91,971.48,13.0,1.0,1.0,0.47,1.4199999999999946,-0.75,-0.4399999999999995,1.0,0.8333786654336673,51.16166666666666,972.9766666666666,1.13,1.2083333333333357,-1.496666666666556
2012-01-01 14:00:00,2.38,51.18,10.65,232.94,971.0,14.0,1.0,1.0,0.25,-1.1899999999999977,-0.4800000000000182,-0.27999999999999936,1.4083333333333332,0.8039506618360777,50.89666666666667,972.4766666666666,0.9716666666666667,0.28333333333333144,-1.4766666666665742
2012-01-01 15:00:00,2.31,48.86,10.67,232.96,970.88,15.0,1.0,1.0,-0.06999999999999984,-2.3200000000000003,-0.12000000000000455,0.019999999999999574,1.7433333333333332,0.6546653088920074,50.585,971.9566666666666,0.5666666666666669,-1.7250000000000014,-1.076666666666597
2012-01-01 16:00:00,1.96,46.92,10.23,233.2,970.0,16.0,1.0,1.0,-0.3500000000000001,-1.9399999999999977,-0.8799999999999955,-0.4399999999999995,1.9466666666666665,0.4324657982623221,49.875,971.4316666666667,0.01333333333333342,-2.9549999999999983,-1.4316666666667288
2012-01-01 17:00:00,1.72,46.41,9.7,239.31,969.92,17.0,1.0,1.0,-0.24,-0.5100000000000051,-0.08000000000004093,-0.5300000000000011,2.026666666666667,0.2995774802395326,49.44833333333333,970.9183333333334,-0.30666666666666687,-3.038333333333334,-0.9983333333334485
2012-01-01 18:00:00,1.17,47.7,9.21,237.52,969.14,18.0,1.0,1.0,-0.55,1.2900000000000063,-0.7799999999999727,-0.48999999999999844,1.945,0.44903229282536106,48.906666666666666,970.4033333333333,-0.7750000000000001,-1.2066666666666634,-1.2633333333333212
2012-01-01 19:00:00,0.69,44.6,8.73,241.56,969.0,19.0,1.0,1.0,-0.48,-3.1000000000000014,-0.13999999999998636,-0.4800000000000004,1.705,0.6638297974631755,47.61166666666667,969.9899999999999,-1.0150000000000001,-3.0116666666666703,-0.9899999999998954
2012-01-01 20:00:00,0.29,42.09,8.02,240.87,969.0,20.0,1.0,1.0,-0.39999999999999997,-2.509999999999998,0.0,-0.7100000000000009,1.3566666666666667,0.7774230937312494,46.096666666666664,969.6566666666666,-1.0666666666666667,-4.006666666666661,-0.6566666666666379
2012-01-01 21:00:00,-0.33,41.66,7.79,238.69,968.87,21.0,1.0,1.0,-0.62,-0.4300000000000068,-0.12999999999999545,-0.22999999999999954,0.9166666666666665,0.8713590916876157,44.89666666666667,969.3216666666667,-1.2466666666666666,-3.2366666666666717,-0.4516666666667106
2012-01-01 22:00:00,-0.88,40.67,9.01,218.85,968.0,22.0,1.0,1.0,-0.55,-0.9899999999999949,-0.8700000000000045,1.2199999999999998,0.4433333333333333,0.9582831870938081,43.855,968.9883333333333,-1.3233333333333333,-3.184999999999995,-0.9883333333333439
2012-01-01 23:00:00,-2.0,43.26,13.39,197.78,967.25,23.0,1.0,1.0,-1.12,2.5899999999999963,-0.75,4.380000000000001,-0.17666666666666672,1.1510980265236608,43.330000000000005,968.5433333333334,-1.8233333333333333,-0.07000000000000739,-1.2933333333334076
2012-01-02 00:00:00,-2.15,38.89,13.13,195.97,966.61,0.0,2.0,1.0,-0.1499999999999999,-4.369999999999997,-0.6399999999999864,-0.2599999999999998,-0.7300000000000001,1.1720580190417194,41.86166666666667,968.1216666666668,-1.42,-2.971666666666671,-1.5116666666667697
2012-01-02 01:00:00,-3.2,43.8,12.9,190.66,966.0,1.0,2.0,1.0,-1.0500000000000003,4.909999999999997,-0.6100000000000136,-0.23000000000000043,-1.3783333333333332,1.2985440564981483,41.72833333333333,967.6216666666668,-1.821666666666667,2.0716666666666654,-1.6216666666667834
2012-01-02 02:00:00,-3.33,42.8,13.92,192.12,965.47,2.0,2.0,1.0,-0.1299999999999999,-1.0,-0.5299999999999727,1.0199999999999996,-1.9816666666666667,1.206041735043471,41.846666666666664,967.0333333333334,-1.3483333333333334,0.9533333333333331,-1.5633333333333894
2012-01-02 03:00:00,-2.92,41.26,13.98,194.37,965.0,3.0,2.0,1.0,0.41000000000000014,-1.5399999999999991,-0.4700000000000273,0.0600000000000005,-2.4133333333333336,0.9281307379171673,41.78,966.3883333333333,-0.5066666666666664,-0.5200000000000031,-1.3883333333333212
2012-01-02 04:00:00,-2.59,43.16,11.93,192.73,965.0,4.0,2.0,1.0,0.33000000000000007,1.8999999999999986,0.0,-2.0500000000000007,-2.6983333333333337,0.5477012567692949,42.195,965.8883333333333,0.10833333333333384,0.9649999999999963,-0.8883333333333212
2012-01-02 05:00:00,-2.08,43.92,12.89,195.89,965.0,5.0,2.0,1.0,0.5099999999999998,0.7600000000000051,0.0,0.9600000000000009,-2.7116666666666664,0.5279172915018651,42.305,965.5133333333333,0.6316666666666664,1.615000000000002,-0.5133333333333212
2012-01-02 06:00:00,-1.34,45.28,10.98,200.3,965.0,6.0,2.0,1.0,0.74,1.3599999999999994,0.0,-1.9100000000000001,-2.5766666666666667,0.7550011037519515,43.370000000000005,965.245,1.2366666666666666,1.9099999999999966,-0.24500000000000455
2012-01-02 07:00:00,-0.58,43.51,11.28,221.7,965.0,7.0,2.0,1.0,0.7600000000000001,-1.7700000000000031,0.0,0.29999999999999893,-2.14,1.0299708733745818,43.321666666666665,965.0783333333334,1.56,0.18833333333333258,-0.07833333333337578
2012-01-02 08:00:00,-0.26,43.35,11.12,238.48,965.35,8.0,2.0,1.0,0.31999999999999995,-0.1599999999999966,0.35000000000002274,-0.16000000000000014,-1.6283333333333332,1.081820995667336,43.41333333333333,965.0583333333333,1.3683333333333332,-0.06333333333332547,0.29166666666674246
2012-01-02 09:00:00,0.86,32.37,7.48,254.06,966.0,9.0,2.0,1.0,1.12,-10.980000000000004,0.6499999999999773,-3.639999999999999,-0.9983333333333334,1.2644115891064376,41.931666666666665,965.2249999999999,1.8583333333333334,-9.561666666666667,0.775000000000091
2012-01-02 10:00:00,1.81,26.46,6.49,260.87,966.0,10.0,2.0,1.0,0.9500000000000001,-5.909999999999997,0.0,-0.9900000000000002,-0.265,1.4226981408577157,39.14833333333333,965.3916666666665,2.075,-12.688333333333333,0.6083333333334622
2012-01-02 11:00:00,2.42,26.89,5.09,292.61,965.75,11.0,2.0,1.0,0.6099999999999999,0.4299999999999997,-0.25,-1.4000000000000004,0.48500000000000004,1.4601609500325645,36.31,965.5166666666665,1.9349999999999998,-9.420000000000002,0.23333333333346218
2012-01-02 12:00:00,2.83,27.08,3.95,288.1,965.0,12.0,2.0,1.0,0.41000000000000014,0.18999999999999773,-0.75,-1.1399999999999997,1.18,1.4092976974365643,33.276666666666664,965.5166666666665,1.6500000000000001,-6.196666666666665,-0.5166666666665378
2012-01-02 13:00:00,3.03,38.0,2.86,43.71,965.0,13.0,2.0,1.0,0.19999999999999973,10.920000000000002,0.0,-1.0900000000000003,1.7816666666666665,1.2714938720523465,32.35833333333333,965.5166666666665,1.2483333333333333,5.641666666666673,-0.5166666666665378
2012-01-02 14:00:00,2.0,40.46,3.34,22.88,965.0,14.0,2.0,1.0,-1.0299999999999998,2.460000000000001,0.0,0.48,2.158333333333333,0.7888578241145038,31.876666666666665,965.4583333333334,-0.15833333333333321,8.583333333333336,-0.45833333333337123
2012-01-02 15:00:00,0.79,46.37,3.46,22.43,965.0,15.0,2.0,1.0,-1.21,5.909999999999997,0.0,0.1200000000000001,2.146666666666667,0.8120755301489322,34.21,965.2916666666666,-1.356666666666667,12.159999999999997,-0.29166666666662877
2012-01-02 16:00:00,0.71,46.88,2.14,154.27,965.0,16.0,2.0,1.0,-0.08000000000000007,0.5100000000000051,0.0,-1.3199999999999998,1.9633333333333332,1.0046226488919454,37.61333333333334,965.125,-1.2533333333333332,9.266666666666666,-0.125
2012-01-02 17:00:00,-0.01,43.75,3.71,238.38,965.0,17.0,2.0,1.0,-0.72,-3.1300000000000026,0.0,1.5699999999999998,1.5583333333333333,1.2448038667463515,40.42333333333333,965.0,-1.5683333333333334,3.326666666666668,0.0
2012-01-02 18:00:00,0.06,45.29,2.99,201.8,965.0,18.0,2.0,1.0,0.06999999999999999,1.5399999999999991,0.0,-0.7199999999999998,1.0966666666666667,1.191363364665318,43.458333333333336,965.0,-1.0366666666666666,1.8316666666666634,0.0
2012-01-02 19:00:00,-0.05,50.65,3.73,182.97,965.0,19.0,2.0,1.0,-0.11,5.359999999999999,0.0,0.7399999999999998,0.5833333333333334,0.7864773783565973,45.56666666666666,965.0,-0.6333333333333334,5.083333333333336,0.0
2012-01-02 20:00:00,-1.29,53.33,4.88,174.35,965.0,20.0,2.0,1.0,-1.24,2.6799999999999997,0.0,1.15,0.034999999999999996,0.7471479103899029,47.711666666666666,965.0,-1.325,5.618333333333332,0.0
2012-01-02 21:00:00,-2.69,57.09,8.63,190.63,965.0,21.0,2.0,1.0,-1.4,3.760000000000005,0.0,3.750000000000001,-0.545,1.235180148804213,49.498333333333335,965.0,-2.145,7.591666666666669,0.0
